,stance,issue
119,0.6389666520932964,2
114,0.7574108886284672,1
785,-0.741381211477839,4
483,-0.8229247479667116,3
361,0.6375165476227439,4
208,0.4277626947514364,3
733,-0.7884385982190635,1
179,0.4481672393179954,0
547,-0.5634425691287539,5
40,0.26752859848379923,1
671,-0.289317080947898,2
482,-0.3466113490863484,3
243,0.32180530791231504,2
467,-0.6277392281885884,1
662,-0.3540763316758862,1
496,-0.49311131171347566,3
346,0.518460453986015,2
165,0.5845000376867276,3
553,-0.3365509504196319,5
117,0.4097306467479069,4
349,0.45105893015019843,4
150,0.431211579402518,0
149,0.4170806981222112,5
256,0.3438339503815737,5
172,0.45104323509864624,2
647,-0.6838835307681898,4
696,-0.36118414888184713,1
134,0.13125549293826955,2
771,-0.5231162226867485,5
257,0.43612480521466485,3
256,0.41144232966587924,1
160,0.41402302786543577,1
739,-0.31084361621195733,0
452,-0.6574085922668815,0
357,1.0,4
157,0.5953622075068199,0
266,0.7058798523287705,0
59,0.4627478054490569,2
509,-0.27391220653077425,2
420,-0.12267703744625946,5
678,-0.3111794896845916,4
775,-0.3513478658590552,5
156,0.49149749404585397,4
488,-0.4577040772185538,3
801,-0.5908791346478569,4
787,-0.625102346913492,3
763,-0.35049930314434363,3
830,-0.15310110816860623,0
535,-0.6664729934868027,1
649,-0.3894009081768643,1
693,-0.7344728060420568,0
53,0.616952869697668,4
625,-0.6149054819376638,2
736,-0.49316310539578156,4
215,0.35174414743652843,3
509,-0.7459826308094087,3
327,0.9336127004080643,2
669,-0.4926084321573582,1
738,-0.42492644895530246,1
160,0.5644530565052083,4
212,0.4825707914044353,2
407,0.3231191146207675,2
336,0.41543535300621487,0
566,-0.431211579402518,0
762,-0.40530846704211265,0
625,-0.44499312948736996,4
473,-0.4921868942821716,3
760,-0.3460113073623883,0
190,0.47141776734740887,2
538,-0.6104200606851162,1
754,-0.20437846979682314,2
802,-0.6260279708743667,0
765,-0.5263871313973872,5
584,-0.7847134737052968,3
240,0.382047049406865,1
279,0.37344555999915385,1
118,0.5243315561233755,2
501,-0.4272958803375828,0
81,0.7144525523612267,3
236,0.6565425397009963,1
331,0.4344425939469087,4
808,-0.49322467871425474,1
86,0.767771827290154,1
316,0.4011437797032304,5
224,0.4128351720772025,2
339,0.4938698390953847,2
600,-0.29560113565362195,4
158,0.32941347485253086,3
782,-0.6697092813720439,0
282,0.3059477024020645,5
250,0.3361240230311578,3
120,0.4724681416110417,1
656,-0.382047049406865,1
84,0.2529694452609619,1
715,-0.27079120981038923,2
124,0.8538461870327957,3
352,0.1485087002428677,3
498,-0.32340947403570913,1
479,-0.41733525521832515,4
209,0.6149054819376638,2
634,-0.5852446420762045,5
764,-0.2812184436228953,5
437,-0.9692883875867659,0
327,0.40564825993839454,4
274,0.4289114206980305,1
455,-0.34468415053956264,2
717,-0.4350734577751448,0
409,0.7600564213144532,1
736,-0.5728653079677222,1
354,0.4180974735256224,1
192,0.34807697589486813,3
774,-0.43428117745986317,5
711,-0.5746746760140097,3
772,-0.6358798934333088,2
29,0.3022252127736069,4
753,-0.3931746924390588,4
575,-0.46369341719554674,5
4,0.49363462762506943,3
154,0.030370317884113436,5
112,0.2736413769030245,5
578,-0.4970233217978414,5
460,-0.7689681279378041,1
650,-0.39832728425095965,5
108,0.6407230124949826,0
214,0.6524501826271114,0
811,-0.5986204349624528,4
463,-0.9043449767329741,1
51,0.16552797697679708,3
472,-0.6900658974061766,5
444,-0.610167949168454,0
303,0.8252331059826931,3
816,-0.5506749253055709,1
520,-0.5674178934037168,4
342,0.44934564452585335,3
121,0.34640571275738263,3
404,0.41472487549188297,1
674,-0.5118114546102758,2
709,-0.3832252670467209,2
353,0.05607092139532817,2
749,-0.503299254511087,4
408,0.7535588799951991,2
190,0.6408062361775116,0
12,0.6272503222544011,0
822,-0.4779652772484673,1
67,0.26512229330498027,1
684,-0.6320030303111415,3
657,-0.3580847643628865,4
329,0.7043999210859698,4
203,0.6695886139236306,0
62,0.33671150801976846,1
443,-0.5595500459854432,1
621,-0.5232842470870215,2
353,0.48617902648190037,5
817,-0.9351168792137815,0
203,0.41746134842939314,5
233,0.6213352038869998,4
359,0.7127396585716641,4
683,-0.7020123369704901,5
516,-0.5191663533246496,0
347,0.6250067418208437,0
241,0.3580847643628865,4
113,0.5537026792711323,1
681,-0.11703937715413756,0
493,-0.2540378143234267,2
84,0.5460962856352881,0
713,-0.5215604627000253,2
434,-0.5383896361816563,2
646,-0.5633267233288689,0
275,0.5606862032162061,0
470,-0.5706494291151332,0
137,0.3365509504196319,5
447,-0.39984815466941387,3
784,-0.5520727245484398,5
712,-0.5406892858197302,5
234,0.39832728425095965,5
334,0.38424710432394393,0
248,0.20134016144991837,3
218,0.5852446420762045,5
573,-0.9129087301057759,3
779,-0.4623560758855795,2
345,0.4702095903354102,3
800,-0.5959201869585695,5
421,-0.46078247568329433,5
600,-0.3569987255553094,0
631,-0.5133417276467025,4
122,0.5199225915521445,4
717,-0.3954225529758936,1
180,0.34929931486999705,4
157,0.6211213268296392,2
829,-0.6524760519564392,5
419,-0.6038079975195234,4
676,-0.7404058225879696,1
270,0.43242681365065705,0
476,-0.7546169863536125,3
186,0.3898554619242147,5
738,-0.29596473957046165,4
750,-0.5584236033425556,4
207,0.3550899408718895,2
475,-0.4627478054490569,2
530,-0.39803921746608656,2
504,-0.47293901130450894,3
323,0.3464436255410641,2
425,-0.18242822830146768,5
214,0.9480069018914762,3
285,0.5326915066153494,4
415,0.41031420767488375,4
259,0.5544891688725286,3
748,-0.5072801800312501,3
66,0.3466113490863484,3
567,-0.674823747833517,3
211,0.17486962273837134,3
407,0.5173854689012732,5
373,0.3696313296683311,0
435,-0.2632416255812029,1
224,0.3303426340480023,3
463,-0.4073570028922822,0
712,-0.4307127146733039,0
639,-0.5927722365621407,0
73,0.7799168589238761,0
607,-0.6851519321879199,5
393,0.5991771808450244,0
371,0.3640480242734142,4
29,0.46915969271054336,5
259,0.615450644207018,4
711,-0.5657710601699683,5
545,-0.4069368741012624,5
328,0.5790035143040664,1
626,-0.5683273395983037,3
496,-0.8492984098409345,4
460,-0.5561217314591811,5
534,-0.7568262813707148,0
789,-0.493793017288948,2
548,-0.7007036397645827,4
240,0.21076033666018132,4
333,0.46526378489414105,3
512,-0.8745008558106844,3
241,0.4123091877362162,5
51,0.6385382160588673,4
160,0.4933686620252532,2
290,0.5194915398145409,5
56,0.36959127583702883,0
132,0.7007036397645827,4
822,-0.39262354819389406,0
10,0.37414179822886084,3
759,-0.6438070515361668,3
213,0.18833277108256644,1
137,0.5195059491778148,4
663,-0.536832865140157,3
466,-0.4976372604650653,2
395,0.435308379363503,2
758,-0.5107480295075041,2
554,-0.4048326075052571,2
792,-0.6694246565241523,5
519,-0.6164389109011252,5
72,0.6842367414878124,4
665,-0.37323265265606115,5
103,0.31508132197893274,0
796,-0.29455504248291947,2
530,-0.7574108886284672,1
66,0.3408261031703545,5
733,-0.027411713517228282,5
226,0.6076572895059099,3
536,-0.4724681416110417,1
197,0.3510122264162394,4
98,0.48299188184797814,3
84,0.5160917011179009,5
521,-0.3276441018349021,5
828,-0.44351804038935255,0
170,0.7616405584527981,1
427,-0.4357298015258205,0
589,-0.09030891644315966,0
713,-0.6301367188150804,4
1,1.0,5
562,-0.5786027229824773,0
178,0.3554490675916471,4
395,0.39675693302778525,1
72,0.3237374461945501,5
471,-0.47638501311312575,5
369,0.6108501978905182,0
743,-0.8483706527864711,1
446,-0.7179553450267226,1
819,-0.3766456030016204,4
592,-0.8576276253846623,1
280,0.4772954421392969,0
240,0.5310064723392346,2
776,-0.7774116808769916,0
263,0.5837100901343473,1
707,-0.5631237888871211,3
363,0.4623560758855795,2
201,0.4077923424649855,2
278,0.406836271306505,3
13,0.369167170599675,5
77,0.36745621909159903,0
44,0.5561217314591811,5
563,-0.5848303107018763,4
560,-0.4782481611654021,0
284,0.5335681411960745,1
662,-0.3679497077429504,4
400,0.6721284422598931,0
614,-0.2927473452473166,5
3,0.8268211695935663,0
7,0.5780260350979098,2
530,-0.2865042073408168,5
322,0.42492644895530246,1
561,-0.441293256867069,4
134,0.4549258968047905,4
675,-0.4960043853531355,2
647,-0.06242714526766455,3
89,0.45945528693547627,4
93,0.27391220653077425,2
3,0.35819571586950166,3
477,-0.8510620782252106,1
58,0.15530772083155583,1
141,0.858464118643507,4
176,0.42367150936633685,2
417,-0.4502136494294623,0
219,0.37277511944699887,5
565,-0.450129369419061,1
473,-0.5057436927474138,2
198,0.40513586697051573,3
699,-0.6134007877500381,1
275,0.3731660384493149,1
537,-0.34640571275738263,3
793,-0.23269775469951662,3
401,0.29545415042055373,5
91,0.7445580989047154,1
251,0.7798418596454231,4
756,-0.3567953618523554,3
337,0.23217084270174665,5
383,0.6717139669798796,1
391,0.44879959074909087,2
611,-0.6062746210830738,3
513,-0.4885508971584101,3
647,-0.426989109427082,1
689,-0.4993718890130635,0
235,0.4042432722328466,1
596,-0.5590036343190318,1
214,0.7346140737025365,4
408,0.466684843114648,5
110,0.5805564008800449,4
59,0.6691029040536546,4
581,-0.4886809981034842,2
723,-0.8657304597971311,4
277,0.4940055680326145,1
517,-0.52089719532346,2
453,-0.38966612285995084,2
315,0.6795656649836995,5
46,0.6133096276006007,1
782,-0.8475030561243635,1
238,0.8830929968277066,0
326,0.5951722696960537,1
223,0.5927722365621407,0
732,-0.4011437797032304,5
477,-0.4548714422586709,5
301,0.4350734577751448,0
831,-0.3254826779576148,0
352,0.5244564846425956,0
13,0.583413406655119,4
187,0.2663796957750742,1
147,0.520236554443074,0
700,-0.4292687568376277,5
502,-0.767771827290154,1
52,0.4269995099468409,4
796,-0.11691569957921608,0
453,-0.5725147359731857,0
256,0.5233252121066411,3
491,-0.6362339887718133,1
475,-0.42637702744711053,1
678,-0.44320427343340624,3
602,-0.3898554619242147,5
390,0.4746798333166006,2
767,-0.5431882772481107,2
571,-0.4230326011599815,0
21,0.443783119575135,1
799,-0.38476431472792605,0
752,-0.41543535300621487,0
216,0.6471012187923889,4
676,-0.5954870989642624,3
93,0.5153971562010875,0
503,-0.7719870401970508,4
783,-0.425838659007516,5
88,0.6196737945736939,2
29,0.32177425239541757,2
313,0.3404195988006393,4
513,-0.3466460026958589,2
205,0.5797571667893924,4
584,-0.39297001078506105,2
458,-0.35240210740046624,1
599,-0.348199660657383,3
507,-0.43153590072810094,3
617,-0.4077923424649855,2
212,0.32511436437892566,5
530,-0.8391390158808528,3
673,-0.4402069523929653,0
817,-0.5820157464043614,3
285,0.4264547591444511,2
652,-0.3455423504262744,5
320,0.4581411519943154,3
747,-0.016689037170206436,0
668,-0.5170393433173601,1
63,0.689911196196678,3
632,-0.44970476936601966,2
542,-0.38335944275597755,3
319,0.3483239345716127,2
152,0.31211626798399167,5
83,0.5848704006881497,2
481,-0.3952274710703434,2
105,0.4776159357676427,4
652,-0.36928545231969456,2
137,0.409365624588586,2
175,0.6203261996455196,3
150,0.2799340161392777,3
265,0.48912970174954473,4
242,0.7208054007211621,5
440,-0.3478460348465222,0
607,-0.6665840167096644,0
441,-0.4266249727460452,1
88,0.8055336859964112,1
398,0.14929432553195301,2
767,-0.8352907581702151,3
635,-0.41449160059721313,4
589,-0.5884176776925247,1
355,0.396811072114019,2
56,0.6900658974061766,5
157,0.9129087301057759,3
789,-0.5671712812420967,1
585,-0.27740351652040823,2
730,-0.7028762606612385,0
185,0.6063765308919091,0
91,0.3971320085823138,5
298,0.46263960647049207,2
53,0.26362895215176446,5
330,0.49716217112007655,5
752,-0.5606967247368576,4
505,-0.31353206525313904,3
283,0.3814553378002026,2
454,-0.46000496887882986,3
714,-0.48890104802963563,0
652,-0.5661145409911046,0
56,0.7398183532868701,1
49,0.5169664454119507,4
802,-0.5095258197322767,3
65,0.7303643209578781,0
86,0.6120963001616349,2
647,-0.4317858027330212,5
634,-0.40779179714426006,3
143,0.5836202668495615,1
594,-0.8326875323982174,5
803,-0.6804430972803003,1
184,0.43075323915053104,1
158,0.24570796113959031,0
397,0.4994209398932801,0
593,-0.2041150722565108,4
300,0.570672031342716,0
141,0.6875783736605439,0
262,0.44320427343340624,3
211,0.6266270546150103,1
380,0.5759284395824756,4
486,-0.7747597246380762,0
49,0.7302303949241629,1
201,0.36386809819170973,3
177,0.5737092069537992,2
769,-0.645006972215712,4
362,0.773815353773538,1
581,-0.5845000376867276,3
156,0.29911054185469627,5
667,-0.29883388653429094,5
162,0.7579842985734431,1
520,-0.43701381021432045,3
318,0.69505629646165,3
105,0.4781679801501337,1
784,-0.5590205397227536,2
415,0.719416306230025,2
631,-0.35174414743652843,3
462,-0.63201673429645,5
532,-0.5869346342681168,5
359,0.4918153578749768,1
84,0.18607577122889382,2
811,-0.23300474678245472,5
660,-0.46872838826699614,3
542,-0.9473631708211724,5
180,0.3130168966890573,5
380,0.11691569957921608,0
124,0.5770444082394008,4
630,-0.37765701736989904,2
394,0.3616096170089307,2
343,0.5713910103812871,0
480,-0.4965372113170501,2
688,-0.2961952382546775,4
274,0.5566147111098572,5
615,-0.2554721850607955,3
21,0.9692883875867659,0
665,-0.1952119593607105,0
741,-0.4064299950231053,0
117,0.15335524782825044,3
472,-0.22654838103477087,3
302,0.32021396836859245,1
682,-0.6173672645416259,5
819,-0.3082716169755352,2
412,0.43945708064570965,1
764,-0.6217321534051214,1
423,-0.6812270492780172,4
815,-0.6594031131898874,3
402,0.7592730966345315,3
383,0.7315560469132296,4
66,0.55382363935196,0
420,-0.5521837224746159,4
348,0.5486382314942109,3
6,0.2937417169742281,3
407,0.7904559905535168,3
532,-0.45523116241562095,4
388,0.4272242595174723,1
489,-0.344691088705088,2
379,0.38555217728705765,3
342,0.607973015792564,0
298,0.8931963761261044,1
278,0.6489375687162117,1
297,0.6301367188150804,4
85,0.29429251687449015,4
774,-0.45051622083205994,3
791,-0.42490929566476904,5
237,0.9428145723386997,0
470,-0.5592947515632325,4
148,0.855386251333802,5
504,-0.8055336859964112,1
605,-0.18187649619689494,1
329,0.477706602363917,0
123,0.5332709784910253,1
396,0.3550230858191599,5
24,0.4202613908808051,5
221,0.3720218725902645,2
247,0.340817097124797,4
760,-0.35969047945933835,2
826,-0.15954774018206674,5
495,-0.5208993914521002,0
611,-0.34191016357398896,5
665,-0.35705656900694155,1
440,-0.5132526991588247,4
388,0.5760801397735407,2
81,0.6050536133364601,2
674,-0.7492882600239675,3
453,-0.5765789195650787,5
305,0.15794694858655023,2
798,-0.6386305576577677,1
692,-0.45304555819637,5
37,0.5302412846791259,4
675,-0.715762777517122,5
69,0.20622167458797763,3
83,0.953788384708838,1
721,-0.6409075523082484,5
259,0.4085632238477624,0
293,0.4726560091983258,1
96,0.49066353965065723,2
560,-0.7220677713821314,4
816,-0.40454582802135386,3
446,-0.5790220594411352,4
172,0.44300913675623044,5
191,0.6851519321879199,5
495,-0.607824653712292,1
471,-0.5151707718966914,2
656,-0.5400499486256095,5
558,-0.5776599283900241,3
727,-0.543815582193541,1
541,-0.578705620988181,0
492,-0.1783287304756437,2
810,-0.7815830657851843,3
382,0.6386305576577677,1
170,0.537584737197731,2
670,-0.4925635463170667,5
316,0.37112157880925,3
628,-0.32511436437892566,5
739,-0.40605762509697596,4
267,0.6934297193533702,4
566,-0.5917032153502796,4
67,0.8229247479667116,3
50,0.4976372604650653,2
54,0.5053579323131491,1
831,-0.719416306230025,2
301,0.3954225529758936,1
795,-0.3227938501055183,0
226,0.3430912132088687,1
34,0.3201184114420886,0
463,-0.7252098153083167,4
238,0.5501006466923055,4
354,0.198390419962986,0
328,0.6245613187899374,5
79,0.6575629767860852,5
641,-0.3660025673683656,3
28,0.8911015157156305,4
515,-0.457318824139724,0
204,0.5399735165094154,3
107,0.8382532520238285,0
451,-0.40279791124998554,0
653,-0.9428145723386997,0
251,0.08482905543977266,0
290,0.7900596965259675,4
388,0.575473703940964,0
489,-0.7799168589238761,0
312,0.35854342084939106,5
707,-0.4945781343681115,1
222,0.6167783625646571,4
417,-1.0,5
133,0.5347103934932128,4
473,-0.14945802410585982,4
459,-0.4861628675290014,5
92,0.49973369303982274,0
438,-0.281017223661241,2
558,-0.4982407335642952,4
272,0.3808070320812666,5
287,0.29443456464189044,0
403,0.4308217156771141,3
151,0.18021285474883805,4
301,0.5249578965204377,4
648,-0.44665106181488223,2
85,0.43589214262523146,1
606,-0.47915933725814,1
645,-0.5314758569556249,1
73,0.5953762843863145,5
648,-0.48331112472906823,4
173,0.5884176776925247,1
19,0.4144419418030371,0
224,0.5229702667336744,0
203,0.32805213810445916,4
789,-0.3696313296683311,0
145,0.3988850245295462,5
39,0.166673216583662,3
90,0.6986757645335662,0
152,0.6213867837623472,1
668,-0.5260159395995397,5
372,0.5488473144425801,2
439,-0.649641301507334,1
754,-0.681311897586025,0
353,0.38416010950549473,1
787,-0.231136552072967,0
86,0.652411224597237,3
476,-0.3971860855150596,2
335,0.5033426797706879,3
292,0.6716201047763113,0
234,0.42386104713522493,2
396,0.7367542100190558,0
546,-0.391354674543716,4
472,-0.7398183532868701,1
128,0.5050791851565277,4
181,0.29222485669320253,3
403,0.7657451389794218,1
500,-0.5160917011179009,5
768,-0.600735362820313,5
689,-0.6505526354336484,5
598,-0.6274147294332563,1
557,-0.3574228321939243,1
601,-0.6663369603531079,2
265,0.4281774257015003,2
465,-0.7302303949241629,1
183,0.4465240875703976,5
206,0.8303937987050722,4
766,-0.21935300945323827,0
121,0.4918437483007499,1
566,-0.2462755505676231,5
288,0.5898066188118077,0
152,0.3574784883792313,3
238,0.53482066597652,1
258,0.6803870386482023,4
572,-0.49149749404585397,4
63,0.4943709341210021,0
437,-0.4697750642621336,2
602,-0.40158581140205585,0
441,-0.7521050799594758,3
783,-0.587727375460353,4
560,-0.5795152157360068,3
13,0.5305059659880341,1
335,0.2866695229828721,4
115,0.23697934878919566,5
610,-0.5526941606867002,0
804,-0.7945015097569055,3
534,-0.4680865905355616,1
56,0.6783608921530971,2
461,-0.3237763789170989,1
262,0.4625305542878749,5
543,-0.47534313041053505,0
744,-0.5790035143040664,1
68,0.636085869586679,1
278,0.5679867789982171,5
639,-0.4400491333138095,5
187,0.5971754144084058,2
113,0.36067451479507234,2
552,-0.5928506702479591,3
20,0.4549126657999867,5
14,0.4389661950111945,2
178,0.37269565682043493,1
221,0.3466719968518772,0
195,0.5936052319737679,0
442,-0.7018939015943829,5
811,-0.435308379363503,2
619,-0.32805213810445916,4
800,-0.633095353705259,1
459,-0.685315283130099,2
451,-0.47813765815571335,4
140,0.4684038022734225,3
510,-0.6520628735496273,0
193,0.5308342558912355,1
470,-0.692300516988113,2
170,0.7958147526669088,0
828,-0.5344498677845118,5
335,0.3324635404798534,5
228,0.7574922961954116,4
341,0.7209906894534306,1
517,-0.6329581096265221,4
671,0.0,0
219,0.672860463767079,2
726,-0.450269601230106,0
171,0.3191028164765877,2
31,0.5141239352522098,2
114,0.39803921746608656,2
754,-0.5907534478649058,5
171,0.429256141480621,1
657,-0.24750828209897466,2
745,-0.477706602363917,0
716,-0.6085132834835779,2
574,-0.367842097100986,5
70,0.3566494216346051,4
113,0.5750556976100657,3
144,0.4440151639373004,5
733,-0.46143468322663295,4
730,-0.43331109667964035,5
734,-0.35108250512461825,4
676,-0.5195375483624056,0
484,-0.2323368062607585,0
449,-0.4232644432838405,1
492,-0.4183383294645171,5
181,0.3531098943213091,2
185,0.36462276803032345,3
141,0.5591145671373954,2
501,-0.4386719915464459,5
440,-0.4202613908808051,5
55,0.41091521936510506,4
121,0.9212007720585395,4
482,-0.7619236535086147,1
501,-0.29429251687449015,4
687,-0.222844463237947,0
719,-0.301651690414019,0
67,0.5602644568040983,5
7,0.6812270492780172,4
214,0.6190671206966337,5
643,-0.5320171062126421,5
303,0.5565534692374315,1
655,-0.41218711865678553,0
301,0.531290573470793,5
690,-0.5768313265934241,0
258,0.5118114546102758,2
495,-0.33956486871689234,3
331,0.5239321954471868,3
705,-0.6239132832395152,5
422,-0.5811665055441404,5
474,-0.3543594168132784,3
270,0.5610239140800566,2
1,0.5321940244294416,3
334,0.5584236033425556,4
782,-0.5767827056586939,4
493,-0.5620636422751343,1
630,-0.9480069018914762,3
637,-0.5295509100263154,3
548,-0.25414559359973593,2
819,-0.6054075943840157,0
245,0.4637059664667879,2
372,0.5479846820982203,3
2,0.36506853092487096,0
363,0.37845115720317485,0
155,0.4523190352143774,4
367,0.5448513469999329,0
454,-0.8482642190832985,4
138,0.38074549923690304,4
236,0.3455423504262744,5
38,0.8237299574680904,2
65,0.46373876541095804,1
70,0.4108539199608958,1
732,-0.7521089776758384,1
512,-0.6723982583437552,1
360,0.7774116808769916,0
724,-0.36268993843052394,2
681,-0.4281774257015003,2
332,0.5072801800312501,3
513,-0.30821566150226604,0
805,-0.28666807154701773,2
651,-0.46888509352048346,5
14,0.5731410362522772,5
23,0.649641301507334,1
687,-0.9148125071850549,1
828,-0.5835192869772621,3
682,0.0,2
508,-0.49973369303982274,0
15,0.21784491898534666,4
4,0.5521837224746159,4
196,0.6039668332789827,1
84,0.5750250801048341,3
192,0.49663925978028717,0
497,-0.5990058344270741,4
527,-0.773649623041982,0
279,0.2195356003523084,4
374,0.28754174133459115,2
743,-0.40564825993839454,4
741,-0.32010563705600303,5
95,0.684575218199622,1
357,0.6371841340995986,5
356,0.6358798934333088,2
778,-0.2637702601228462,0
790,-0.48326888635211146,4
446,-0.43229112532964903,0
497,-0.5465162885759529,1
647,-0.7888040659322519,0
206,0.7006269579928537,5
645,-0.6097055360612724,2
528,-0.4702442154333696,0
104,0.5674178934037168,4
578,-0.4512667855280021,3
763,-0.6250067418208437,0
